ArchiveDate,Adult_Child,HospitalName,0-6 Months,6-12 Months,12-18 Months,18 Months +,Total
26/01/2023,Adult,Sligo University Hospital,"1,864",847,301,332,"3,344"
26/01/2023,Adult,South Infirmary Victoria University Hospital,"2,215",908,277,275,"3,676"
26/01/2023,Adult,St. Columcille's Hospital,396,133,14,53,596
26/01/2023,Adult,St. James's Hospital,"3,155","1,190",526,"1,124","5,996"
26/01/2023,Adult,St. John's Hospital Limerick,702,108,0,0,810
26/01/2023,Adult,St. Luke's General Hospital Kilkenny,530,217,69,41,857
26/01/2023,Adult,St. Michael's Hospital,"1,007",222,29,8,"1,266"
26/01/2023,Adult,St. Vincent's University Hospital,"2,563",621,204,418,"3,807"
26/01/2023,Adult,Tallaght University Hospital,"2,033",365,120,135,"2,654"
26/01/2023,Adult,Tipperary University Hospital,259,38,4,0,301
26/01/2023,Adult,University Hospital Kerry,252,52,2,0,306
26/01/2023,Adult,University Hospital Limerick,"1,801",757,23,2,"2,584"
26/01/2023,Adult,University Hospital Waterford,"3,148","1,059",447,893,"5,548"
26/01/2023,Adult,Wexford General Hospital,521,202,134,36,893
26/01/2023,Child,Beaumont Hospital,29,6,2,0,36
26/01/2023,Child,Children's Health Ireland,"3,131","1,495",732,880,"6,238"
26/01/2023,Child,Cork University Hospital,95,25,9,16,145
26/01/2023,Child,Ennis Hospital,28,0,0,0,28
26/01/2023,Child,Galway University Hospitals,227,96,44,72,439
26/01/2023,Child,Letterkenny University Hospital,39,22,13,15,88
26/01/2023,Child,Mercy University Hospital,60,10,5,0,75
26/01/2023,Child,Midland Regional Hospital Mullingar,30,14,0,0,44
26/01/2023,Child,Midland Regional Hospital Tullamore,124,44,2,0,170
26/01/2023,Child,National Orthopaedic Hospital Cappagh,135,109,15,15,274
26/01/2023,Child,Nenagh Hospital,27,2,0,0,29
26/01/2023,Child,Our Lady of Lourdes Hospital Drogheda,49,8,2,0,59
26/01/2023,Child,Portiuncula University Hospital,38,8,2,0,47
26/01/2023,Child,Royal Victoria Eye and Ear Hospital,91,17,2,2,112
26/01/2023,Child,Sligo University Hospital,199,41,8,13,259
26/01/2023,Child,Small Volume Hospitals,50,13,2,2,67
26/01/2023,Child,South Infirmary Victoria University Hospital,144,30,4,2,180
26/01/2023,Child,University Hospital Kerry,28,6,0,0,33
26/01/2023,Child,University Hospital Limerick,210,33,2,0,244
26/01/2023,Child,University Hospital Waterford,119,37,17,8,181
23/02/2023,Adult,Bantry General Hospital,50,45,26,7,128
23/02/2023,Adult,Beaumont Hospital,"3,981","1,635",383,86,"6,086"
23/02/2023,Adult,Cavan General Hospital,373,7,0,0,380
23/02/2023,Adult,Connolly Hospital Blanchardstown,915,144,11,0,"1,070"
23/02/2023,Adult,Coombe Women and Infants University Hospital,137,30,6,0,173
23/02/2023,Adult,Cork University Hospital,774,273,174,254,"1,475"
23/02/2023,Adult,Cork University Maternity Hospital,398,83,19,22,522
23/02/2023,Adult,Croom Orthopaedic Hospital,306,0,0,0,306
23/02/2023,Adult,Ennis Hospital,311,50,0,0,361
23/02/2023,Adult,Galway University Hospitals,"4,557","2,451",855,"1,931","9,794"
23/02/2023,Adult,Kilcreene Regional Orthopaedic Hospital,531,45,2,0,578
23/02/2023,Adult,Letterkenny University Hospital,"1,423",409,193,355,"2,381"
23/02/2023,Adult,Louth County Hospital,370,10,0,0,380
23/02/2023,Adult,Mallow General Hospital,234,25,8,2,270
23/02/2023,Adult,Mater Misericordiae University Hospital,"3,542",898,496,971,"5,907"
23/02/2023,Adult,Mayo University Hospital,531,122,57,77,788
23/02/2023,Adult,Mercy University Hospital,522,164,67,49,803
23/02/2023,Adult,Midland Regional Hospital Mullingar,451,163,85,35,735
23/02/2023,Adult,Midland Regional Hospital Portlaoise,149,92,20,9,271
23/02/2023,Adult,Midland Regional Hospital Tullamore,959,422,50,64,"1,495"
23/02/2023,Adult,Naas General Hospital,137,57,2,2,198
23/02/2023,Adult,National Orthopaedic Hospital Cappagh,"1,421",328,58,26,"1,833"
23/02/2023,Adult,Nenagh Hospital,623,12,0,0,635
23/02/2023,Adult,Our Lady of Lourdes Hospital Drogheda,512,148,2,0,662
23/02/2023,Adult,Our Lady's Hospital Navan,735,67,6,4,813
23/02/2023,Adult,Portiuncula University Hospital,447,126,53,2,629
23/02/2023,Adult,Roscommon University Hospital,432,171,73,60,736
23/02/2023,Adult,Royal Victoria Eye and Ear Hospital,"1,863",685,88,40,"2,676"
23/02/2023,Adult,Sligo University Hospital,"1,843",792,297,332,"3,264"
23/02/2023,Adult,South Infirmary Victoria University Hospital,"2,320",814,297,274,"3,706"
23/02/2023,Adult,St. Columcille's Hospital,458,124,28,50,661
23/02/2023,Adult,St. James's Hospital,"3,297","1,214",560,"1,085","6,157"
23/02/2023,Adult,St. John's Hospital Limerick,676,110,2,0,789
23/02/2023,Adult,St. Luke's General Hospital Kilkenny,508,213,56,23,800
23/02/2023,Adult,St. Michael's Hospital,868,194,30,19,"1,112"
23/02/2023,Adult,St. Vincent's University Hospital,"2,568",625,239,437,"3,870"
23/02/2023,Adult,Tallaght University Hospital,"1,943",346,140,126,"2,555"
23/02/2023,Adult,Tipperary University Hospital,249,26,2,0,277
23/02/2023,Adult,University Hospital Kerry,257,50,2,0,310
23/02/2023,Adult,University Hospital Limerick,"1,623",686,64,8,"2,381"
23/02/2023,Adult,University Hospital Waterford,"3,405","1,039",512,904,"5,861"
23/02/2023,Adult,Wexford General Hospital,521,186,125,52,884
23/02/2023,Child,Beaumont Hospital,29,11,4,0,44
23/02/2023,Child,Children's Health Ireland,"3,314","1,476",792,881,"6,463"
23/02/2023,Child,Cork University Hospital,101,24,14,17,157
23/02/2023,Child,Ennis Hospital,26,2,0,0,28
23/02/2023,Child,Galway University Hospitals,248,84,37,75,445
23/02/2023,Child,Letterkenny University Hospital,38,20,12,14,85
23/02/2023,Child,Mercy University Hospital,55,6,7,0,68
23/02/2023,Child,Midland Regional Hospital Mullingar,17,12,2,0,31
23/02/2023,Child,Midland Regional Hospital Tullamore,133,52,0,0,185
23/02/2023,Child,National Orthopaedic Hospital Cappagh,129,100,19,15,263
23/02/2023,Child,Our Lady of Lourdes Hospital Drogheda,39,8,0,0,47
23/02/2023,Child,Portiuncula University Hospital,39,8,2,0,49
23/02/2023,Child,Royal Victoria Eye and Ear Hospital,83,11,4,2,100
23/02/2023,Child,Sligo University Hospital,189,39,8,8,245
23/02/2023,Child,Small Volume Hospitals,58,15,2,2,77
23/02/2023,Child,South Infirmary Victoria University Hospital,166,27,6,2,202
23/02/2023,Child,University Hospital Kerry,21,8,0,0,29
23/02/2023,Child,University Hospital Limerick,246,46,4,2,299
23/02/2023,Child,University Hospital Waterford,133,35,14,8,191
30/03/2023,Adult,Bantry General Hospital,78,35,24,9,146
30/03/2023,Adult,Beaumont Hospital,"4,144","1,794",534,127,"6,599"
30/03/2023,Adult,Cavan General Hospital,408,11,0,0,419
30/03/2023,Adult,Connolly Hospital Blanchardstown,926,171,8,0,"1,105"
30/03/2023,Adult,Coombe Women and Infants University Hospital,111,14,6,2,133
30/03/2023,Adult,Cork University Hospital,773,295,160,266,"1,494"
30/03/2023,Adult,Cork University Maternity Hospital,398,99,23,11,531
30/03/2023,Adult,Croom Orthopaedic Hospital,300,2,0,0,302
30/03/2023,Adult,Ennis Hospital,325,28,0,0,353
30/03/2023,Adult,Galway University Hospitals,"4,680","2,416",936,"1,998","10,030"
30/03/2023,Adult,Kilcreene Regional Orthopaedic Hospital,558,46,0,0,604
30/03/2023,Adult,Letterkenny University Hospital,"1,326",373,169,363,"2,231"
30/03/2023,Adult,Louth County Hospital,396,8,0,0,404
30/03/2023,Adult,Mallow General Hospital,222,21,6,0,249
30/03/2023,Adult,Mater Misericordiae University Hospital,"3,488",941,475,976,"5,879"
30/03/2023,Adult,Mayo University Hospital,511,129,51,99,790
30/03/2023,Adult,Mercy University Hospital,558,152,74,48,832
30/03/2023,Adult,Midland Regional Hospital Mullingar,549,156,98,29,832
30/03/2023,Adult,Midland Regional Hospital Portlaoise,153,83,26,18,280
30/03/2023,Adult,Midland Regional Hospital Tullamore,781,350,84,49,"1,264"
30/03/2023,Adult,Naas General Hospital,119,69,8,2,198
30/03/2023,Adult,National Orthopaedic Hospital Cappagh,"1,424",303,50,21,"1,798"
30/03/2023,Adult,Nenagh Hospital,639,21,0,0,660
30/03/2023,Adult,Our Lady of Lourdes Hospital Drogheda,472,129,4,0,605
30/03/2023,Adult,Our Lady's Hospital Navan,750,67,6,2,825
30/03/2023,Adult,Portiuncula University Hospital,445,106,29,0,580
30/03/2023,Adult,Roscommon University Hospital,446,157,54,47,704
30/03/2023,Adult,Royal Victoria Eye and Ear Hospital,"1,913",832,101,15,"2,861"
30/03/2023,Adult,Sligo University Hospital,"1,866",801,304,303,"3,274"
30/03/2023,Adult,South Infirmary Victoria University Hospital,"2,426",820,355,234,"3,835"
30/03/2023,Adult,St. Columcille's Hospital,441,139,22,35,637
30/03/2023,Adult,St. James's Hospital,"3,327","1,243",604,"1,072","6,246"
30/03/2023,Adult,St. John's Hospital Limerick,639,123,8,0,770
30/03/2023,Adult,St. Luke's General Hospital Kilkenny,547,221,71,25,864
30/03/2023,Adult,St. Michael's Hospital,749,221,32,17,"1,019"
30/03/2023,Adult,St. Vincent's University Hospital,"2,751",675,235,454,"4,115"
30/03/2023,Adult,Tallaght University Hospital,"1,938",353,140,124,"2,555"
30/03/2023,Adult,Tipperary University Hospital,225,49,0,0,274
30/03/2023,Adult,University Hospital Kerry,220,52,6,0,278
30/03/2023,Adult,University Hospital Limerick,"1,641",752,66,2,"2,461"
30/03/2023,Adult,University Hospital Waterford,"3,560","1,058",555,926,"6,099"
30/03/2023,Adult,Wexford General Hospital,504,217,137,21,879
30/03/2023,Child,Beaumont Hospital,17,4,4,0,25
30/03/2023,Child,Children's Health Ireland,"3,275","1,557",738,895,"6,465"
30/03/2023,Child,Cork University Hospital,116,42,14,20,193
30/03/2023,Child,Galway University Hospitals,215,82,32,73,402
30/03/2023,Child,Letterkenny University Hospital,39,13,6,11,70
30/03/2023,Child,Mercy University Hospital,61,9,2,0,73
30/03/2023,Child,Midland Regional Hospital Mullingar,17,8,0,0,25
30/03/2023,Child,Midland Regional Hospital Tullamore,110,43,0,0,153
30/03/2023,Child,National Orthopaedic Hospital Cappagh,118,90,26,13,247
30/03/2023,Child,Nenagh Hospital,21,0,0,0,21
30/03/2023,Child,Our Lady of Lourdes Hospital Drogheda,53,10,0,0,64
30/03/2023,Child,Portiuncula University Hospital,24,6,4,0,35
30/03/2023,Child,Royal Victoria Eye and Ear Hospital,77,15,4,2,99
30/03/2023,Child,Sligo University Hospital,169,46,10,8,234
30/03/2023,Child,Small Volume Hospitals,67,8,4,2,81
30/03/2023,Child,South Infirmary Victoria University Hospital,178,39,6,2,225
30/03/2023,Child,University Hospital Kerry,9,12,0,0,21
30/03/2023,Child,University Hospital Limerick,355,45,4,2,406
30/03/2023,Child,University Hospital Waterford,154,36,14,6,211
27/04/2023,Adult,Bantry General Hospital,68,36,18,13,135
27/04/2023,Adult,Beaumont Hospital,"3,982","1,909",618,136,"6,645"
27/04/2023,Adult,Cavan General Hospital,328,2,0,2,332
27/04/2023,Adult,Connolly Hospital Blanchardstown,956,205,6,0,"1,167"
27/04/2023,Adult,Coombe Women and Infants University Hospital,90,21,2,4,117
27/04/2023,Adult,Cork University Hospital,740,272,177,253,"1,442"
27/04/2023,Adult,Cork University Maternity Hospital,421,106,21,15,563
27/04/2023,Adult,Croom Orthopaedic Hospital,274,0,0,0,274
27/04/2023,Adult,Ennis Hospital,343,25,0,0,368
27/04/2023,Adult,Galway University Hospitals,"4,328","2,476",857,"2,013","9,673"
27/04/2023,Adult,Kilcreene Regional Orthopaedic Hospital,561,44,4,0,609
27/04/2023,Adult,Letterkenny University Hospital,"1,364",391,159,368,"2,283"
27/04/2023,Adult,Louth County Hospital,433,0,0,0,433
27/04/2023,Adult,Mallow General Hospital,245,28,6,0,280
27/04/2023,Adult,Mater Misericordiae University Hospital,"3,264",930,471,"1,008","5,674"
27/04/2023,Adult,Mayo University Hospital,514,139,50,95,798
27/04/2023,Adult,Mercy University Hospital,543,160,80,45,828
27/04/2023,Adult,Midland Regional Hospital Mullingar,661,148,75,29,914
27/04/2023,Adult,Midland Regional Hospital Portlaoise,146,70,30,22,269
27/04/2023,Adult,Midland Regional Hospital Tullamore,736,288,82,34,"1,140"
27/04/2023,Adult,Naas General Hospital,139,45,0,0,184
27/04/2023,Adult,National Orthopaedic Hospital Cappagh,"1,422",280,21,28,"1,751"
27/04/2023,Adult,Nenagh Hospital,553,9,0,0,562
27/04/2023,Adult,Our Lady of Lourdes Hospital Drogheda,499,125,4,0,629
27/04/2023,Adult,Our Lady's Hospital Navan,652,104,8,2,767
27/04/2023,Adult,Portiuncula University Hospital,409,114,28,0,551
27/04/2023,Adult,Roscommon University Hospital,509,153,48,48,758
27/04/2023,Adult,Royal Victoria Eye and Ear Hospital,"1,982",848,111,17,"2,958"
27/04/2023,Adult,Sligo University Hospital,"1,630",805,279,271,"2,986"
27/04/2023,Adult,South Infirmary Victoria University Hospital,"2,456",821,350,234,"3,860"
27/04/2023,Adult,St. Columcille's Hospital,483,146,41,27,698
27/04/2023,Adult,St. James's Hospital,"3,396","1,345",601,"1,114","6,457"
27/04/2023,Adult,St. John's Hospital Limerick,631,126,4,0,761
27/04/2023,Adult,St. Luke's General Hospital Kilkenny,545,243,78,28,894
27/04/2023,Adult,St. Michael's Hospital,636,230,26,14,906
27/04/2023,Adult,St. Vincent's University Hospital,"2,745",707,236,458,"4,146"
27/04/2023,Adult,Tallaght University Hospital,"1,906",358,133,131,"2,528"
27/04/2023,Adult,Tipperary University Hospital,244,47,0,0,291
27/04/2023,Adult,University Hospital Kerry,213,39,0,0,252
27/04/2023,Adult,University Hospital Limerick,"1,656",803,93,2,"2,554"
27/04/2023,Adult,University Hospital Waterford,"3,593","1,094",543,957,"6,186"
27/04/2023,Adult,Wexford General Hospital,447,224,125,39,836
27/04/2023,Child,Children's Health Ireland,"3,303","1,675",710,924,"6,612"
27/04/2023,Child,Cork University Hospital,126,42,12,21,201
27/04/2023,Child,Ennis Hospital,26,0,0,0,26
27/04/2023,Child,Galway University Hospitals,212,91,36,76,416
27/04/2023,Child,Letterkenny University Hospital,41,19,8,11,79
27/04/2023,Child,Mercy University Hospital,62,9,2,0,73
27/04/2023,Child,Midland Regional Hospital Mullingar,22,6,0,0,28
27/04/2023,Child,Midland Regional Hospital Tullamore,90,50,0,0,140
27/04/2023,Child,National Orthopaedic Hospital Cappagh,132,71,34,16,253
27/04/2023,Child,Our Lady of Lourdes Hospital Drogheda,67,15,0,0,82
27/04/2023,Child,Portiuncula University Hospital,27,4,4,0,35
27/04/2023,Child,Royal Victoria Eye and Ear Hospital,96,18,4,2,120
27/04/2023,Child,Sligo University Hospital,170,56,10,8,245
27/04/2023,Child,Small Volume Hospitals,66,10,10,2,89
27/04/2023,Child,South Infirmary Victoria University Hospital,196,27,6,2,232
27/04/2023,Child,University Hospital Kerry,14,9,0,0,23
27/04/2023,Child,University Hospital Limerick,370,62,4,0,436
27/04/2023,Child,University Hospital Waterford,175,41,17,6,240
25/05/2023,Adult,Bantry General Hospital,87,33,21,15,156
25/05/2023,Adult,Beaumont Hospital,"4,044","1,780",667,124,"6,616"
25/05/2023,Adult,Cavan General Hospital,272,4,0,2,278
25/05/2023,Adult,Connolly Hospital Blanchardstown,935,146,18,0,"1,100"
25/05/2023,Adult,Coombe Women and Infants University Hospital,70,32,2,0,104
25/05/2023,Adult,Cork University Hospital,702,283,178,256,"1,419"
25/05/2023,Adult,Cork University Maternity Hospital,457,107,28,18,610
25/05/2023,Adult,Croom Orthopaedic Hospital,244,0,0,0,244
25/05/2023,Adult,Ennis Hospital,308,37,0,0,345
25/05/2023,Adult,Galway University Hospitals,"4,442","2,405",944,"2,053","9,844"
25/05/2023,Adult,Kilcreene Regional Orthopaedic Hospital,546,58,4,0,608
25/05/2023,Adult,Letterkenny University Hospital,"1,193",381,140,328,"2,042"
25/05/2023,Adult,Louth County Hospital,456,2,0,0,458
25/05/2023,Adult,Mallow General Hospital,222,43,4,0,268
25/05/2023,Adult,Mater Misericordiae University Hospital,"3,287",909,483,"1,000","5,679"
25/05/2023,Adult,Mayo University Hospital,465,141,55,89,750
25/05/2023,Adult,Mercy University Hospital,556,154,84,38,832
25/05/2023,Adult,Midland Regional Hospital Mullingar,645,155,68,8,876
25/05/2023,Adult,Midland Regional Hospital Portlaoise,143,87,25,10,264
25/05/2023,Adult,Midland Regional Hospital Tullamore,732,231,62,32,"1,057"
25/05/2023,Adult,Naas General Hospital,107,51,0,0,158
25/05/2023,Adult,National Orthopaedic Hospital Cappagh,"1,320",307,21,31,"1,679"
25/05/2023,Adult,Nenagh Hospital,401,2,0,0,403
25/05/2023,Adult,Our Lady of Lourdes Hospital Drogheda,535,135,4,0,674
25/05/2023,Adult,Our Lady's Hospital Navan,629,100,10,2,741
25/05/2023,Adult,Portiuncula University Hospital,432,130,29,2,593
25/05/2023,Adult,Roscommon University Hospital,521,148,51,55,776
25/05/2023,Adult,Royal Victoria Eye and Ear Hospital,"1,961",897,149,26,"3,033"
25/05/2023,Adult,Sligo University Hospital,"1,551",768,300,281,"2,900"
25/05/2023,Adult,South Infirmary Victoria University Hospital,"2,432",868,382,244,"3,926"
25/05/2023,Adult,St. Columcille's Hospital,484,139,39,26,689
25/05/2023,Adult,St. James's Hospital,"3,455","1,436",636,"1,152","6,679"
25/05/2023,Adult,St. John's Hospital Limerick,576,125,10,0,711
25/05/2023,Adult,St. Luke's General Hospital Kilkenny,503,214,92,37,847
25/05/2023,Adult,St. Michael's Hospital,587,247,32,15,881
25/05/2023,Adult,St. Vincent's University Hospital,"2,650",714,244,464,"4,073"
25/05/2023,Adult,Tallaght University Hospital,"1,751",380,141,129,"2,401"
25/05/2023,Adult,Tipperary University Hospital,302,30,0,0,333
25/05/2023,Adult,University Hospital Kerry,202,20,0,0,222
25/05/2023,Adult,University Hospital Limerick,"1,731",923,108,4,"2,766"
25/05/2023,Adult,University Hospital Waterford,"3,556","1,093",580,977,"6,207"
25/05/2023,Adult,Wexford General Hospital,415,177,100,34,727
25/05/2023,Child,Beaumont Hospital,20,4,8,0,32
25/05/2023,Child,Children's Health Ireland,"3,395","1,686",730,935,"6,746"
25/05/2023,Child,Cork University Hospital,134,44,12,18,209
25/05/2023,Child,Ennis Hospital,20,0,0,0,20
25/05/2023,Child,Galway University Hospitals,228,84,40,79,432
25/05/2023,Child,Letterkenny University Hospital,26,22,8,11,67
25/05/2023,Child,Mercy University Hospital,82,7,2,0,91
25/05/2023,Child,Midland Regional Hospital Mullingar,28,11,2,0,41
25/05/2023,Child,Midland Regional Hospital Tullamore,91,4,0,0,95
25/05/2023,Child,National Orthopaedic Hospital Cappagh,114,72,37,18,241
25/05/2023,Child,Our Lady of Lourdes Hospital Drogheda,75,14,0,0,89
25/05/2023,Child,Portiuncula University Hospital,25,6,2,2,35
25/05/2023,Child,Royal Victoria Eye and Ear Hospital,103,14,6,2,125
25/05/2023,Child,Sligo University Hospital,184,54,10,6,255
25/05/2023,Child,Small Volume Hospitals,49,6,0,0,56
25/05/2023,Child,South Infirmary Victoria University Hospital,181,26,10,0,218
25/05/2023,Child,University Hospital Limerick,330,115,6,2,454
25/05/2023,Child,University Hospital Waterford,187,41,14,6,249
25/05/2023,Child,Wexford General Hospital,20,2,0,0,22
29/06/2023,Adult,Bantry General Hospital,96,34,22,19,171
29/06/2023,Adult,Beaumont Hospital,"4,130","1,658",713,154,"6,654"
29/06/2023,Adult,Cavan General Hospital,349,0,0,0,349
29/06/2023,Adult,Connolly Hospital Blanchardstown,931,109,2,0,"1,042"
29/06/2023,Adult,Coombe Women and Infants University Hospital,84,31,0,0,115
29/06/2023,Adult,Cork University Hospital,738,288,178,262,"1,465"
29/06/2023,Adult,Cork University Maternity Hospital,483,116,35,19,653
29/06/2023,Adult,Croom Orthopaedic Hospital,275,2,0,2,279
29/06/2023,Adult,Ennis Hospital,289,17,0,0,306
29/06/2023,Adult,Galway University Hospitals,"4,661","2,266","1,003","1,779","9,708"
29/06/2023,Adult,Kilcreene Regional Orthopaedic Hospital,558,63,2,0,623
29/06/2023,Adult,Letterkenny University Hospital,"1,249",344,141,271,"2,005"
29/06/2023,Adult,Louth County Hospital,357,2,0,0,359
29/06/2023,Adult,Mallow General Hospital,248,53,0,0,301
29/06/2023,Adult,Mater Misericordiae University Hospital,"3,117",869,485,"1,004","5,475"
29/06/2023,Adult,Mayo University Hospital,496,106,53,56,711
29/06/2023,Adult,Mercy University Hospital,604,180,79,33,895
29/06/2023,Adult,Midland Regional Hospital Mullingar,699,155,37,37,928
29/06/2023,Adult,Midland Regional Hospital Portlaoise,114,74,27,6,221
29/06/2023,Adult,Midland Regional Hospital Tullamore,643,195,55,14,907
29/06/2023,Adult,Naas General Hospital,116,31,4,0,151
29/06/2023,Adult,National Orthopaedic Hospital Cappagh,"1,433",319,29,27,"1,808"
29/06/2023,Adult,Nenagh Hospital,362,4,0,0,366
29/06/2023,Adult,Our Lady of Lourdes Hospital Drogheda,573,133,6,0,712
29/06/2023,Adult,Our Lady's Hospital Navan,592,93,15,4,704
29/06/2023,Adult,Portiuncula University Hospital,425,129,19,6,579
29/06/2023,Adult,Roscommon University Hospital,574,135,45,39,793
29/06/2023,Adult,Royal Victoria Eye and Ear Hospital,"2,062",863,171,33,"3,129"
29/06/2023,Adult,Sligo University Hospital,"1,571",672,316,214,"2,772"
29/06/2023,Adult,South Infirmary Victoria University Hospital,"2,350",628,335,234,"3,546"
29/06/2023,Adult,St. Columcille's Hospital,398,136,51,22,607
29/06/2023,Adult,St. James's Hospital,"3,553","1,584",662,"1,125","6,924"
29/06/2023,Adult,St. John's Hospital Limerick,521,148,9,0,678
29/06/2023,Adult,St. Luke's General Hospital Kilkenny,418,222,103,44,787
29/06/2023,Adult,St. Michael's Hospital,543,264,46,9,861
29/06/2023,Adult,St. Vincent's University Hospital,"2,632",662,268,458,"4,019"
29/06/2023,Adult,Tallaght University Hospital,"1,836",375,147,133,"2,491"
29/06/2023,Adult,Tipperary University Hospital,325,32,0,0,357
29/06/2023,Adult,University Hospital Kerry,174,26,0,0,200
29/06/2023,Adult,University Hospital Limerick,"1,796",854,145,11,"2,805"
29/06/2023,Adult,University Hospital Waterford,"3,504","1,077",604,905,"6,089"
29/06/2023,Adult,Wexford General Hospital,411,133,77,34,655
29/06/2023,Child,Beaumont Hospital,26,4,6,0,35
29/06/2023,Child,Children's Health Ireland,"3,588","1,671",715,959,"6,933"
29/06/2023,Child,Cork University Hospital,127,55,21,17,220
29/06/2023,Child,Galway University Hospitals,231,86,45,71,434
29/06/2023,Child,Letterkenny University Hospital,31,15,11,11,67
29/06/2023,Child,Mercy University Hospital,70,11,2,0,82
29/06/2023,Child,Midland Regional Hospital Mullingar,24,8,0,0,31
29/06/2023,Child,Midland Regional Hospital Tullamore,109,4,0,0,112
29/06/2023,Child,National Orthopaedic Hospital Cappagh,132,65,41,17,255
29/06/2023,Child,Nenagh Hospital,29,0,0,0,29
29/06/2023,Child,Our Lady of Lourdes Hospital Drogheda,67,8,0,0,74
29/06/2023,Child,Portiuncula University Hospital,24,6,4,0,34
29/06/2023,Child,Royal Victoria Eye and Ear Hospital,113,16,8,2,138
29/06/2023,Child,Sligo University Hospital,212,50,16,4,281
29/06/2023,Child,Small Volume Hospitals,58,6,0,0,63
29/06/2023,Child,South Infirmary Victoria University Hospital,161,29,16,2,209
29/06/2023,Child,University Hospital Limerick,344,153,10,4,511
29/06/2023,Child,University Hospital Waterford,208,36,15,9,268
29/06/2023,Child,Wexford General Hospital,26,2,0,0,28
27/07/2023,Adult,Bantry General Hospital,103,28,27,21,179
27/07/2023,Adult,Beaumont Hospital,"4,060","1,663",720,188,"6,630"
27/07/2023,Adult,Cavan General Hospital,353,0,0,0,353
27/07/2023,Adult,Connolly Hospital Blanchardstown,911,56,4,0,971
27/07/2023,Adult,Coombe Women and Infants University Hospital,86,38,4,0,128
27/07/2023,Adult,Cork University Hospital,706,269,169,253,"1,396"
27/07/2023,Adult,Cork University Maternity Hospital,489,127,43,19,678
27/07/2023,Adult,Croom Orthopaedic Hospital,334,2,0,0,336
27/07/2023,Adult,Ennis Hospital,323,13,0,0,336
27/07/2023,Adult,Galway University Hospitals,"4,758","2,019","1,097","1,596","9,469"
27/07/2023,Adult,Kilcreene Regional Orthopaedic Hospital,577,52,2,0,631
27/07/2023,Adult,Letterkenny University Hospital,"1,357",317,151,234,"2,059"
27/07/2023,Adult,Louth County Hospital,389,0,0,0,389
27/07/2023,Adult,Mallow General Hospital,208,53,4,0,265
27/07/2023,Adult,Mater Misericordiae University Hospital,"3,026",803,512,995,"5,335"
27/07/2023,Adult,Mayo University Hospital,456,94,53,48,651
27/07/2023,Adult,Mercy University Hospital,686,198,59,34,976
27/07/2023,Adult,Midland Regional Hospital Mullingar,700,147,24,30,901
27/07/2023,Adult,Midland Regional Hospital Portlaoise,114,19,19,6,158
27/07/2023,Adult,Midland Regional Hospital Tullamore,613,159,23,7,802
27/07/2023,Adult,Naas General Hospital,101,18,2,2,123
27/07/2023,Adult,National Orthopaedic Hospital Cappagh,"1,485",284,24,28,"1,821"
27/07/2023,Adult,Nenagh Hospital,446,18,0,0,464
27/07/2023,Adult,Our Lady of Lourdes Hospital Drogheda,541,65,2,0,608
27/07/2023,Adult,Our Lady's Hospital Navan,587,75,10,6,677
27/07/2023,Adult,Portiuncula University Hospital,439,131,18,4,592
